Time	ROI-2-_sig_410	ROI-2-_sig_470	Input_DIO-1-bpod
0:00:00:17.6284601	3.373200713	8.385980969	0
0:00:00:17.6617943	3.376084545	8.388223111	0
0:00:00:17.6951285	3.371064261	8.394156861	0
0:00:00:17.7284627	3.365643864	8.381081474	0
0:00:00:17.7617969	3.371947529	8.386917083	0
0:00:00:17.7951310	3.367289611	8.386750998	0
0:00:00:17.8284652	3.369229781	8.384327673	0
0:00:00:17.8617994	3.379670463	8.396089482	0
0:00:00:17.8951336	3.379006124	8.40085309	0
0:00:00:17.9284678	3.375571193	8.400475625	0
0:00:00:17.9618019	3.376409165	8.387906041	0
0:00:00:17.9951361	3.376907419	8.402385598	0
0:00:00:18.0284703	3.375571193	8.392299733	0
0:00:00:18.0618044	3.372770403	8.389997197	0
0:00:00:18.0951386	3.376492208	8.39190717	0
0:00:00:18.1284728	3.370603754	8.384848574	0
0:00:00:18.1618070	3.368512598	8.378393923	0
0:00:00:18.1951412	3.367636879	8.384282377	0
0:00:00:18.2284754	3.365870343	8.37875629	0
0:00:00:18.2618095	3.366210061	8.382342207	0
0:00:00:18.2951437	3.376522405	8.392314832	0
0:00:00:18.3284779	3.374061333	8.399267737	0
0:00:00:18.3618121	3.371449275	8.391575	0
0:00:00:18.3951462	3.367433048	8.378929924	0
0:00:00:18.4284804	3.372468431	8.380288798	0
0:00:00:18.4618146	3.362903468	8.381889249	0
0:00:00:18.4951488	3.36762178	8.385595955	0
0:00:00:18.5284829	3.370482965	8.396270665	0
0:00:00:18.5618171	3.366059075	8.380107614	0
0:00:00:18.5951513	3.364677554	8.367621073	0
0:00:00:18.6284855	3.365349441	8.365620508	0
0:00:00:18.6618197	3.368988204	8.366835946	0
0:00:00:18.6951538	3.368172879	8.372346934	0
0:00:00:18.7284880	3.366527132	8.383731278	0
0:00:00:18.7618222	3.367546287	8.374060625	0
0:00:00:18.7951564	3.363175243	8.367613523	0
0:00:00:18.8284905	3.367266963	8.37055775	0
0:00:00:18.8618247	3.362684539	8.363114141	0
0:00:00:18.8951589	3.367855809	8.358093857	0
0:00:00:18.9284931	3.367274513	8.367696566	0
0:00:00:18.9618273	3.366315752	8.369183778	0
0:00:00:18.9951614	3.365092765	8.373954935	0
0:00:00:19.0284956	3.362526003	8.364118198	0
0:00:00:19.0618298	3.361144481	8.377548402	0
0:00:00:19.0951640	3.364111356	8.365084508	0
0:00:00:19.1284981	3.364171751	8.358894082	0
0:00:00:19.1618323	3.366270456	8.357505011	0
0:00:00:19.1951665	3.364035863	8.360517182	0
0:00:00:19.2285007	3.369380767	8.368360904	0
0:00:00:19.2618348	3.366270456	8.363635043	0
0:00:00:19.2951690	3.364345384	8.362230873	0
0:00:00:19.3285032	3.371411529	8.36959144	0
0:00:00:19.3618374	3.366904597	8.363310423	0
0:00:00:19.3951716	3.365772202	8.370859722	0
0:00:00:19.4285057	3.367048034	8.364405071	0
0:00:00:19.4618399	3.368301217	8.37023313	0
0:00:00:19.4951741	3.365847695	8.373245301	0
0:00:00:19.5285083	3.357890733	8.358176899	0
0:00:00:19.5618424	3.36698009	8.357097349	0
0:00:00:19.5951766	3.359710114	8.358388279	0
0:00:00:19.6285108	3.367538738	8.363182085	0
0:00:00:19.6618450	3.365379638	8.356629292	0
0:00:00:19.6951792	3.357052761	8.347079428	0
0:00:00:19.7285133	3.364639807	8.360947492	0
0:00:00:19.7618475	3.358087015	8.361460844	0
0:00:00:19.7951817	3.361363411	8.355074137	0
0:00:00:19.8285159	3.363673497	8.363793578	0
0:00:00:19.8618500	3.36137096	8.36463155	0
0:00:00:19.8951842	3.363733891	8.362102535	0
0:00:00:19.9285184	3.361167129	8.363476507	0
0:00:00:19.9618525	3.358947635	8.340926749	0
0:00:00:19.9951867	3.35911372	8.35471177	0
0:00:00:20.0285209	3.354840816	8.354908052	0
0:00:00:20.0618551	3.349684645	8.351223994	0
0:00:00:20.0951893	3.352779857	8.352831995	0
0:00:00:20.1285234	3.35307428	8.336661395	0
0:00:00:20.1618576	3.355701436	8.350333177	0
0:00:00:20.1951918	3.353119576	8.347509738	0
0:00:00:20.2285260	3.358698508	8.352741403	0
0:00:00:20.2618602	3.364111356	8.346075372	0
0:00:00:20.2951943	3.358479579	8.361853408	0
0:00:00:20.3285285	3.35782279	8.363363268	0
0:00:00:20.3618627	3.361771073	8.352620614	0
0:00:00:20.3951969	3.352832702	8.349797176	0
0:00:00:20.4285310	3.357241493	8.352197854	0
0:00:00:20.4618652	3.351488927	8.340775763	0
0:00:00:20.4951994	3.353957548	8.344663653	0
0:00:00:20.5285336	3.360087579	8.350046303	0
0:00:00:20.5618677	3.358207804	8.344278638	0
0:00:00:20.5952019	3.348567348	8.355413855	0
0:00:00:20.6285361	3.353429097	8.339431988	0
0:00:00:20.6618703	3.358056818	8.347985344	0
0:00:00:20.6952045	3.356101549	8.347622978	0
0:00:00:20.7285386	3.353874506	8.345614864	0
0:00:00:20.7618728	3.357973776	8.345629963	0
0:00:00:20.7952070	3.36126527	8.345697907	0
0:00:00:20.8285412	3.352409942	8.345833794	0
0:00:00:20.8618754	3.356765888	8.346603823	0
0:00:00:20.8952095	3.358494677	8.347653175	0
0:00:00:20.9285437	3.356622451	8.345411033	0
0:00:00:20.9618779	3.359068424	8.33650286	0
0:00:00:20.9952120	3.353346055	8.349615993	0
0:00:00:21.0285462	3.355739183	8.328583644	0
0:00:00:21.0618804	3.356947071	8.336012155	0
0:00:00:21.0952146	3.351851294	8.336351874	0
0:00:00:21.1285487	3.352772308	8.328319419	0
0:00:00:21.1618829	3.344460529	8.335211929	0
0:00:00:21.1952171	3.351451181	8.330168997	0
0:00:00:21.2285513	3.352545829	8.333286858	0
0:00:00:21.2618855	3.351775801	8.341432552	0
0:00:00:21.2952197	3.357573663	8.335068493	0
0:00:00:21.3285538	3.357316986	8.343810582	0
0:00:00:21.3618880	3.353685773	8.33229035	0
0:00:00:21.3952222	3.35544476	8.334426802	0
0:00:00:21.4285564	3.352311801	8.344467371	0
0:00:00:21.4618905	3.353912252	8.340685172	0
0:00:00:21.4952247	3.35587507	8.344980723	0
0:00:00:21.5285589	3.347661432	8.334826915	0
0:00:00:21.5618931	3.354629436	8.334585337	0
0:00:00:21.5952272	3.35512769	8.340851256	0
0:00:00:21.6285614	3.35361028	8.329995363	0
0:00:00:21.6618956	3.351851294	8.33617069	0
0:00:00:21.6952298	3.355346619	8.328908264	0
0:00:00:21.7285640	3.351972082	8.33056911	0
0:00:00:21.7618981	3.35792848	8.342164834	0
0:00:00:21.7952323	3.355052197	8.331875139	0
0:00:00:21.8285665	3.351866392	8.335785676	0
0:00:00:21.8619007	3.354697379	8.34005858	0
0:00:00:21.8952349	3.358003973	8.341825116	0
0:00:00:21.9285690	3.357286789	8.335763028	0
0:00:00:21.9619032	3.355399464	8.337189846	0
0:00:00:21.9952374	3.347027291	8.321796824	0
0:00:00:22.0285715	3.360608481	8.310269043	0
0:00:00:22.0619057	3.355074844	8.319441442	0
0:00:00:22.0952399	3.352900646	8.322906571	0
0:00:00:22.1285741	3.348053996	8.318226005	0
0:00:00:22.1619082	3.347555742	8.312073326	0
0:00:00:22.1952424	3.352372195	8.32529215	0
0:00:00:22.2285766	3.352689266	8.326326404	0
0:00:00:22.2619108	3.349541208	8.323623754	0
0:00:00:22.2952450	3.354516196	8.32680201	0
0:00:00:22.3285791	3.350477321	8.324990178	0
0:00:00:22.3619133	3.347027291	8.315040201	0
0:00:00:22.3952475	3.350741546	8.316550061	0
0:00:00:22.4285817	3.351956984	8.317871188	0
0:00:00:22.4619158	3.358177607	8.328243926	0
0:00:00:22.4952500	3.355240929	8.3209815	0
0:00:00:22.5285842	3.349073151	8.33089373	0
0:00:00:22.5619184	3.350507518	8.321608091	0
0:00:00:22.5952526	3.353904703	8.319245161	0
0:00:00:22.6285867	3.353700872	8.33164866	0
0:00:00:22.6619209	3.354787971	8.328674236	0
0:00:00:22.6952551	3.360872707	8.335544099	0
0:00:00:22.7285893	3.355112591	8.330010462	0
0:00:00:22.7619235	3.357332085	8.331565618	0
0:00:00:22.7952576	3.35889479	8.326552883	0
0:00:00:22.8285918	3.354191576	8.338684607	0
0:00:00:22.8619260	3.356546958	8.326099925	0
0:00:00:22.8952602	3.359846002	8.340821059	0
0:00:00:22.9285943	3.354319915	8.33142973	0
0:00:00:22.9619285	3.346619629	8.323231191	0
0:00:00:22.9952627	3.356977268	8.327466348	0
0:00:00:23.0285968	3.351179406	8.336019704	0
0:00:00:23.0619310	3.353210167	8.327428601	0
0:00:00:23.0952652	3.349458166	8.335332718	0
0:00:00:23.1285994	3.350605659	8.328296771	0
0:00:00:23.1619336	3.352696815	8.312179016	0
0:00:00:23.1952677	3.352062674	8.325601671	0
0:00:00:23.2286019	3.351987181	8.321230626	0
0:00:00:23.2619361	3.35145873	8.328810123	0
0:00:00:23.2952703	3.343365881	8.326213164	0
0:00:00:23.3286045	3.347752024	8.305950844	0
0:00:00:23.3619386	3.352409942	8.321902514	0
0:00:00:23.3952728	3.353044083	8.321592993	0
0:00:00:23.4286070	3.345253206	8.311137213	0
0:00:00:23.4619411	3.347404756	8.307875915	0
0:00:00:23.4952753	3.34585715	8.307581493	0
0:00:00:23.5286095	3.347706728	8.313167974	0
0:00:00:23.5619437	3.348703236	8.308676141	0
0:00:00:23.5952779	3.343101655	8.30879693	0
0:00:00:23.6286121	3.343554613	8.309702846	0
0:00:00:23.6619462	3.34553253	8.287115341	0
0:00:00:23.6952804	3.347208474	8.310118057	0
0:00:00:23.7286146	3.349246785	8.298092023	0
0:00:00:23.7619488	3.346763066	8.304154111	0
0:00:00:23.7952829	3.347555742	8.302425321	0
0:00:00:23.8286171	3.354214224	8.31246589	0
0:00:00:23.8619513	3.35016025	8.318354343	0
0:00:00:23.8952854	3.342761937	8.300507799	0
0:00:00:23.9286196	3.348771179	8.288142046	0
0:00:00:23.9619538	3.344369938	8.294324923	0
0:00:00:23.9952880	3.342286331	8.294762782	0
0:00:00:24.0286222	3.344588867	8.291773259	0
0:00:00:24.0619563	3.347706728	8.298680868	0
0:00:00:24.0952905	3.33841354	8.291969541	0
0:00:00:24.1286247	3.340210273	8.298439291	0
0:00:00:24.1619589	3.336065708	8.300636137	0
0:00:00:24.1952931	3.345283403	8.289810441	0
0:00:00:24.2286272	3.346189319	8.303368983	0
0:00:00:24.2619614	3.340187626	8.295396923	0
0:00:00:24.2952956	3.340882161	8.318437386	0
0:00:00:24.3286298	3.338368244	8.297148361	0
0:00:00:24.3619640	3.339130724	8.30556583	0
0:00:00:24.3952981	3.342761937	8.30900831	0
0:00:00:24.4286323	3.343743346	8.304078618	0
0:00:00:24.4619665	3.339591231	8.292075231	0
0:00:00:24.4953007	3.336435624	8.298612925	0
0:00:00:24.5286348	3.342233486	8.299579235	0
0:00:00:24.5619690	3.342844979	8.302666899	0
0:00:00:24.5953032	3.344415233	8.292165823	0
0:00:00:24.6286374	3.338156864	8.302417772	0
0:00:00:24.6619715	3.334555848	8.291614724	0
0:00:00:24.6953057	3.341886218	8.293033992	0
0:00:00:24.7286399	3.343063909	8.28583951	0
0:00:00:24.7619741	3.341320021	8.280819225	0
0:00:00:24.7953083	3.35124735	8.2945665	0
0:00:00:24.8286424	3.348952362	8.302561208	0
0:00:00:24.8619766	3.343471571	8.302372476	0
0:00:00:24.8953108	3.343539515	8.298295854	0
0:00:00:24.9286450	3.34682346	8.294709937	0
0:00:00:24.9619791	3.345683516	8.303640758	0
0:00:00:24.9953133	3.350311236	8.303353885	0
0:00:00:25.0286475	3.34294312	8.304727857	0
0:00:00:25.0619817	3.342958219	8.296801093	0
0:00:00:25.0953159	3.341478556	8.299337657	0
0:00:00:25.1286500	3.336443173	8.290920188	0
0:00:00:25.1619842	3.337960582	8.285099678	0
0:00:00:25.1953184	3.344951234	8.28659444	0
0:00:00:25.2286526	3.344566219	8.292143175	0
0:00:00:25.2619867	3.345781657	8.292988696	0
0:00:00:25.2953209	3.341508753	8.281060803	0
0:00:00:25.3286551	3.345796755	8.288489314	0
0:00:00:25.3619893	3.340746274	8.283265199	0
0:00:00:25.3953234	3.343131852	8.283544523	0
0:00:00:25.4286576	3.338911794	8.290701259	0
0:00:00:25.4619918	3.344536022	8.279550943	0
0:00:00:25.4953260	3.342286331	8.288398722	0
0:00:00:25.5286601	3.333363059	8.283559621	0
0:00:00:25.5619943	3.338270103	8.276855843	0
0:00:00:25.5953285	3.335952468	8.280909817	0
0:00:00:25.6286627	3.334706834	8.273647391	0
0:00:00:25.6619969	3.336594159	8.281340127	0
0:00:00:25.6953310	3.332623227	8.273639842	0
0:00:00:25.7286652	3.338647568	8.270567277	0
0:00:00:25.7619994	3.333695228	8.275504519	0
0:00:00:25.7953336	3.337711455	8.274508011	0
0:00:00:25.8286678	3.335016355	8.276236801	0
0:00:00:25.8620019	3.34175788	8.285205369	0
0:00:00:25.8953361	3.331143565	8.284465537	0
0:00:00:25.9286703	3.337696357	8.280917366	0
0:00:00:25.9620044	3.336171398	8.275172349	0
0:00:00:25.9953386	3.339863006	8.275006265	0
0:00:00:26.0286728	3.343056359	8.275127054	0
0:00:00:26.0620070	3.340066837	8.277950492	0
0:00:00:26.0953412	3.339998893	8.286247172	0
0:00:00:26.1286753	3.344301994	8.280404014	0
0:00:00:26.1620095	3.334336918	8.287417313	0
0:00:00:26.1953437	3.342044753	8.271216516	0
0:00:00:26.2286779	3.334397313	8.271095728	0
0:00:00:26.2620120	3.334827623	8.269744403	0
0:00:00:26.2953462	3.333189425	8.259175383	0
0:00:00:26.3286804	3.329339282	8.27052953	0
0:00:00:26.3620145	3.32893162	8.261115553	0
0:00:00:26.3953487	3.328116295	8.257688171	0
0:00:00:26.4286829	3.323903786	8.2579222	0
0:00:00:26.4620171	3.334986158	8.264301358	0
0:00:00:26.4953513	3.337137709	8.271888404	0
0:00:00:26.5286854	3.333868862	8.266082993	0
0:00:00:26.5620196	3.32515697	8.259832172	0
0:00:00:26.5953538	3.331604072	8.269585868	0
0:00:00:26.6286880	3.327217929	8.279105534	0
0:00:00:26.6620222	3.332117424	8.266837923	0
0:00:00:26.6953564	3.332683622	8.267766486	0
0:00:00:26.7286905	3.323465927	8.27268863	0
0:00:00:26.7620247	3.329293986	8.27031815	0
0:00:00:26.7953589	3.327263225	8.256918143	0
0:00:00:26.8286931	3.331596523	8.273020799	0
0:00:00:26.8620272	3.33162672	8.270582375	0
0:00:00:26.8953614	3.331807903	8.27882621	0
0:00:00:26.9286956	3.33033579	8.275806491	0
0:00:00:26.9620298	3.332940298	8.261704399	0
0:00:00:26.9953639	3.331309649	8.263765358	0
0:00:00:27.0286981	3.331022776	8.260881525	0
0:00:00:27.0620323	3.326462999	8.267041754	0
0:00:00:27.0953665	3.331362494	8.263440738	0
0:00:00:27.1287006	3.331611621	8.265833866	0
0:00:00:27.1620348	3.3232168	8.25447217	0
0:00:00:27.1953690	3.328335225	8.258533693	0
0:00:00:27.2287032	3.325632576	8.259198031	0
0:00:00:27.2620374	3.329429874	8.253015155	0
0:00:00:27.2953715	3.326644182	8.257801411	0
0:00:00:27.3287057	3.330479226	8.254751494	0
0:00:00:27.3620399	3.321571053	8.247292786	0
0:00:00:27.3953741	3.328750437	8.240649402	0
0:00:00:27.4287082	3.324522829	8.262474427	0
0:00:00:27.4620424	3.331928692	8.25662372	0
0:00:00:27.4953766	3.328184239	8.261342032	0
0:00:00:27.5287108	3.328976916	8.261923328	0
0:00:00:27.5620449	3.327187732	8.250516337	0
0:00:00:27.5953791	3.328410718	8.253415268	0
0:00:00:27.6287133	3.335642947	8.253030253	0
0:00:00:27.6620475	3.329090155	8.25327938	0
0:00:00:27.6953817	3.326546041	8.255461128	0
0:00:00:27.7287159	3.332570382	8.237539091	0
0:00:00:27.7620500	3.326863112	8.249285801	0
0:00:00:27.7953842	3.323782997	8.252501803	0
0:00:00:27.8287184	3.322794039	8.257892002	0
0:00:00:27.8620525	3.326296914	8.252199831	0
0:00:00:27.8953867	3.329860184	8.250848506	0
0:00:00:27.9287209	3.320355615	8.240611656	0
0:00:00:27.9620551	3.329452521	8.248696955	0
0:00:00:27.9953893	3.333634833	8.247692899	0
0:00:00:28.0287234	3.337198103	8.255672508	0
0:00:00:28.0620576	3.333876411	8.243284108	0
0:00:00:28.0953918	3.331498382	8.249572674	0
0:00:00:28.1287260	3.330471677	8.249368843	0
0:00:00:28.1620602	3.323654659	8.24843273	0
0:00:00:28.1953943	3.327784126	8.241510022	0
0:00:00:28.2287285	3.332947847	8.254653353	0
0:00:00:28.2620627	3.327874718	8.245760278	0
0:00:00:28.2953969	3.322846884	8.241079712	0
0:00:00:28.3287310	3.32558728	8.241547769	0
0:00:00:28.3620652	3.326538492	8.241434529	0
0:00:00:28.3953994	3.321933419	8.238377063	0
0:00:00:28.4287335	3.325836407	8.247322983	0
0:00:00:28.4620677	3.33614875	8.248100561	0
0:00:00:28.4954019	3.330743452	8.252750929	0
0:00:00:28.5287361	3.331641818	8.253226535	0
0:00:00:28.5620703	3.33044148	8.247277687	0
0:00:00:28.5954044	3.330109311	8.253520958	0
0:00:00:28.6287386	3.328199338	8.252841521	0
0:00:00:28.6620728	3.32106525	8.248893237	0
0:00:00:28.6954070	3.325058829	8.239939768	0
0:00:00:28.7287412	3.326598886	8.241653459	0
0:00:00:28.7620753	3.326221421	8.24659825	0
0:00:00:28.7954095	3.319502545	8.234730751	0
0:00:00:28.8287437	3.325353252	8.245496052	0
0:00:00:28.8620778	3.319895108	8.250169069	0
0:00:00:28.8954120	3.316528121	8.238414809	0
0:00:00:28.9287462	3.32235618	8.231997905	0
0:00:00:28.9620804	3.314633246	8.242702812	0
0:00:00:28.9954146	3.316195951	8.22892534	0
0:00:00:29.0287487	3.316513022	8.232503708	0
0:00:00:29.0620829	3.323594265	8.241796896	0
0:00:00:29.0954171	3.315146599	8.232601849	0
0:00:00:29.1287513	3.313916063	8.249149913	0
0:00:00:29.1620855	3.318641924	8.236217963	0
0:00:00:29.1954196	3.315139049	8.232730187	0
0:00:00:29.2287538	3.313598992	8.224894014	0
0:00:00:29.2620880	3.323028067	8.22730224	0
0:00:00:29.2954221	3.326002492	8.233802187	0
0:00:00:29.3287563	3.317562375	8.244507094	0
0:00:00:29.3620905	3.325164519	8.241328839	0
0:00:00:29.3954247	3.321835278	8.246741687	0
0:00:00:29.4287589	3.320982207	8.240090754	0
0:00:00:29.4620930	3.32397173	8.235002526	0
0:00:00:29.4954272	3.317252853	8.240234191	0
0:00:00:29.5287614	3.322152349	8.230472946	0
0:00:00:29.5620956	3.315969472	8.223920154	0
0:00:00:29.5954298	3.321420067	8.229929397	0
0:00:00:29.6287639	3.323873589	8.225973564	0
0:00:00:29.6620981	3.323065814	8.241389233	0
0:00:00:29.6954323	3.321910771	8.237252217	0
0:00:00:29.7287665	3.316588515	8.227460776	0
0:00:00:29.7621007	3.323058265	8.22191959	0
0:00:00:29.7954348	3.325013533	8.230737172	0
0:00:00:29.8287690	3.323730152	8.22816286	0
0:00:00:29.8621032	3.317267952	8.224773225	0
0:00:00:29.8954374	3.313432908	8.231054242	0
0:00:00:29.9287715	3.319812066	8.226200043	0
0:00:00:29.9621057	3.315410824	8.229491537	0
0:00:00:29.9954399	3.320068742	8.226713395	0
0:00:00:30.0287741	3.320491503	8.215464938	0
0:00:00:30.0621082	3.312828964	8.226585057	0
0:00:00:30.0954424	3.315554261	8.22202528	0
0:00:00:30.1287766	3.318015333	8.230608834	0
0:00:00:30.1621108	3.316407332	8.229348101	0
0:00:00:30.1954450	3.310790653	8.216250066	0
0:00:00:30.2287791	3.317773755	8.223180323	0
0:00:00:30.2621133	3.315788289	8.21415136	0
0:00:00:30.2954475	3.315335331	8.224765676	0
0:00:00:30.3287816	3.316090261	8.218779081	0
0:00:00:30.3621158	3.316890487	8.219466067	0
0:00:00:30.3954500	3.319004291	8.227875987	0
0:00:00:30.4287842	3.316981078	8.225452662	0
0:00:00:30.4621184	3.308971272	8.211297725	0
0:00:00:30.4954525	3.316611163	8.223112379	0
0:00:00:30.5287867	3.31588643	8.218763982	0
0:00:00:30.5621209	3.3183626	8.217201277	0
0:00:00:30.5954551	3.318083276	8.212664148	0
0:00:00:30.6287893	3.31125116	8.217624038	0
0:00:00:30.6621234	3.315327782	8.205779187	0
0:00:00:30.6954576	3.310617019	8.210406908	0
0:00:00:30.7287918	3.316898036	8.202442397	0
0:00:00:30.7621260	3.315410824	8.208527132	0
0:00:00:30.7954601	3.316082712	8.211516655	0
0:00:00:30.8287943	3.315463669	8.204261778	0
0:00:00:30.8621285	3.319510094	8.221866745	0
0:00:00:30.8954627	3.316830092	8.202502791	0
0:00:00:30.9287968	3.307657693	8.208617724	0
0:00:00:30.9621310	3.306600791	8.204850623	0
0:00:00:30.9954652	3.31847584	8.209908654	0
0:00:00:31.0287994	3.308910877	8.200019071	0
0:00:00:31.0621336	3.312526992	8.203031242	0
0:00:00:31.0954677	3.311432343	8.212030007	0
0:00:00:31.1288019	3.320997306	8.208232709	0
0:00:00:31.1621361	3.312557189	8.214830797	0
0:00:00:31.1954703	3.322114602	8.213668205	0
0:00:00:31.2288044	3.316822543	8.208489386	0
0:00:00:31.2621386	3.31728305	8.209584034	0
0:00:00:31.2954728	3.315373078	8.206994624	0
0:00:00:31.3288070	3.316226149	8.204752482	0
0:00:00:31.3621411	3.311847555	8.206269892	0
0:00:00:31.3954753	3.310964287	8.214181558	0
0:00:00:31.4288095	3.307793581	8.206836089	0
0:00:00:31.4621437	3.313682035	8.204676989	0
0:00:00:31.4954778	3.314316176	8.205341328	0
0:00:00:31.5288120	3.317977586	8.208957442	0
0:00:00:31.5621462	3.309303441	8.212958571	0
0:00:00:31.5954804	3.316898036	8.212369726	0
0:00:00:31.6288146	3.314776683	8.210648485	0
0:00:00:31.6621487	3.315229641	8.202578284	0
0:00:00:31.6954829	3.310722709	8.200275748	0
0:00:00:31.7288171	3.307552003	8.194628871	0
0:00:00:31.7621513	3.312089132	8.194802505	0
0:00:00:31.7954854	3.309756399	8.197973211	0
0:00:00:31.8288196	3.312300513	8.200864593	0
0:00:00:31.8621538	3.308216342	8.205892427	0
0:00:00:31.8954880	3.314285979	8.211056147	0
0:00:00:31.9288221	3.31815122	8.204850623	0
0:00:00:31.9621563	3.312247668	8.204110792	0
0:00:00:31.9954905	3.312315611	8.192250842	0
0:00:00:32.0288247	3.314897472	8.211818627	0
0:00:00:32.0621589	3.314391669	8.200230452	0
0:00:00:32.0954930	3.313319668	8.20876871	0
0:00:00:32.1288272	3.313432908	8.203348313	0
0:00:00:32.1621614	3.309220398	8.195466844	0
0:00:00:32.1954956	3.319457249	8.207266399	0
0:00:00:32.2288298	3.314761584	8.203521946	0
0:00:00:32.2621639	3.316475275	8.207674061	0
0:00:00:32.2954981	3.313810373	8.202276312	0
0:00:00:32.3288323	3.310526427	8.207500427	0
0:00:00:32.3621665	3.31308564	8.207862794	0
0:00:00:32.3955006	3.312625133	8.208610174	0
0:00:00:32.4288348	3.304494537	8.20919902	0
0:00:00:32.4621690	3.312617583	8.193269998	0
0:00:00:32.4955032	3.314935218	8.200985382	0
0:00:00:32.5288373	3.31147009	8.19431935	0
0:00:00:32.5621715	3.309446877	8.213358684	0
0:00:00:32.5955057	3.303716959	8.207372089	0
0:00:00:32.6288399	3.311560681	8.20596792	0
0:00:00:32.6621741	3.307672792	8.183199232	0
0:00:00:32.6955082	3.313568795	8.186687008	0
0:00:00:32.7288424	3.311349301	8.198675296	0
0:00:00:32.7621766	3.314044401	8.205862229	0
0:00:00:32.7955108	3.303203607	8.196448253	0
0:00:00:32.8288449	3.31211933	8.200222903	0
0:00:00:32.8621791	3.309907385	8.189102784	0
0:00:00:32.8955133	3.309016567	8.197271126	0
0:00:00:32.9288475	3.306117636	8.190189883	0
0:00:00:32.9621816	3.310473582	8.200713607	0
0:00:00:32.9955158	3.309748849	8.187449488	0
0:00:00:33.0288500	3.308306933	8.198690395	0
0:00:00:33.0621842	3.305438199	8.184754388	0
0:00:00:33.0955184	3.313848119	8.183848472	0
0:00:00:33.1288525	3.300561352	8.183350218	0
0:00:00:33.1621867	3.306004397	8.179930385	0
0:00:00:33.1955209	3.307317975	8.188317657	0
0:00:00:33.2288551	3.309990427	8.19259811	0
0:00:00:33.2621892	3.31362164	8.201098621	0
0:00:00:33.2955234	3.305355157	8.182195175	0
0:00:00:33.3288576	3.312089132	8.193269998	0
0:00:00:33.3621918	3.302697804	8.191450616	0
0:00:00:33.3955260	3.300931267	8.185984923	0
0:00:00:33.4288601	3.30489465	8.18645298	0
