Time,ROI-1-_sig_410,ROI-1-_sig_470,ROI-2-_sig_410,ROI-2-_sig_470,Input_DIO-1-bpod,
0:00:09:02.4116703,1.1565606709305973,3.425060649931358,1.8853469934135665,4.125337436000223,0,
0:00:09:02.4450045,1.1549539206048327,3.415992042160516,1.8863057544678055,4.121064532404166,0,
0:00:09:02.4783387,1.1575955270726155,3.411022009373193,1.883467217803287,4.119932137458214,0,
0:00:09:02.5116729,1.1531837719408544,3.3957714978066114,1.8857999513919472,4.122174279451198,0,
0:00:09:02.5450070,1.1583308195945756,3.392108651724995,1.885354542713206,4.125488421993016,0,
0:00:09:02.5783412,1.1610949748160184,3.386593957810294,1.88596603598402,4.128855409632312,0,
0:00:09:02.6116754,1.1561657916132484,3.3800716408099434,1.8833313304097727,4.123948364866522,0,
0:00:09:02.6450096,1.1597605550539425,3.3702813570453256,1.8845467676517607,4.121102278902364,0,
0:00:09:02.6783438,1.1524484794188943,3.363486709481286,1.882440513052291,4.120377546136955,0,
0:00:09:02.7116779,1.1536058843145722,3.3507280225724596,1.8834596685036473,4.117825882858744,0,
0:00:09:02.7450121,1.1557572957677151,3.3442329386284775,1.8875211917097932,4.122544195133543,0,
0:00:09:02.7783463,1.1543411768365324,3.3354230448931403,1.881904512777874,4.126265999855903,0,
0:00:09:02.8116805,1.1556347470140549,3.3388544099956214,1.8828708231317524,4.118082559046493,0,
0:00:09:02.8450147,1.1567785353815485,3.3312972368532527,1.88106654051787,4.120120869949206,0,
0:00:09:02.8783488,1.156424505648753,3.3235358157881176,1.8795189340917362,4.115931008649186,0,
0:00:09:02.9116830,1.1568330014942865,3.325823392523105,1.8886384880564655,4.127587127292847,0,
0:00:09:02.9450171,1.1624702441626475,3.3245025892892137,1.8859358387854612,4.126024422267434,0,
0:00:09:02.9783513,1.1593248261520401,3.322963921604371,1.8850676693268982,4.1235256040867005,0,
0:00:09:03.0116855,1.160141817843107,3.3104911817874165,1.8848789368359067,4.123903069068684,0,
0:00:09:03.0450197,1.1573231965089263,3.3175445433869606,1.8883591639697972,4.120989039407768,0,
0:00:09:03.0783539,1.1596652393566516,3.3114579552885126,1.8840862603737405,4.118324136634963,0,
0:00:09:03.1116881,1.1582082708409154,3.316359905434914,1.8877778678975423,4.122242223147955,0,
0:00:09:03.1450222,1.161966432619823,3.3189742788463277,1.8833841755072507,4.110480414309339,0,
0:00:09:03.1783564,1.16290597306455,3.32458428845832,1.8901332493851215,4.108185427218878,0,
0:00:09:03.2116906,1.161299222738785,3.311131158612086,1.8854451343088823,4.115946107248464,0,
0:00:09:03.2450248,1.1603052161813203,3.31215239822592,1.8823046256587768,4.1174031220789225,0,
0:00:09:03.2783590,1.1558662279931906,3.297705261822221,1.8795944270881326,4.11091827368844,0,
0:00:09:03.3116931,1.1595154575466227,3.305017337457269,1.8808098643301208,4.1020629452111,0,
0:00:09:03.3450273,1.1586848493273711,3.297460164314901,1.8846071620488782,4.110503062208258,0,
0:00:09:03.3783615,1.1571189485861597,3.290924230786366,1.882855724532473,4.113137767782505,0,
0:00:09:03.4116957,1.1653841811941195,3.2816649916209415,1.8854828808070807,4.100862606568391,0,
0:00:09:03.4450299,1.160781794667776,3.278955302512237,1.8891744883308825,4.097238942741346,0,
0:00:09:03.4783640,1.1601826674276605,3.2863490773163915,1.889718037904939,4.106237707911841,0,
0:00:09:03.5116982,1.1648122870103725,3.283053877495756,1.8855810217023965,4.105294045456881,0,
0:00:09:03.5450323,1.162361311937172,3.2817058412054956,1.8867964589443842,4.107974046828966,0,
0:00:09:03.5783665,1.1595835401875447,3.284252131975987,1.8877703185979025,4.111552414858173,0,
0:00:09:03.6117007,1.1603596822940583,3.2705947542069858,1.886804008244024,4.109393315161226,0,
0:00:09:03.6450349,1.1638455135092767,3.2692739509730946,1.8887668261503399,4.111310837269704,0,
0:00:09:03.6783691,1.1566015205151507,3.255425941809511,1.8873702057169996,4.104048411016334,0,
0:00:09:03.7117032,1.1613945384360762,3.2517903287842644,1.887347557818081,4.107936300330769,0,
0:00:09:03.7450374,1.1645399564466836,3.2539825898219603,1.8859962331825786,4.105762102034541,0,
0:00:09:03.7783716,1.161626019415212,3.2477734529698523,1.8851884581211331,4.10464480568787,0,
0:00:09:03.8117058,1.1622932292962498,3.252552854362593,1.8874004029155584,4.105112862265529,0,
0:00:09:03.8450400,1.1582082708409154,3.2510550362623043,1.8857848527926677,4.106909595579772,0,
0:00:09:03.8783741,1.157827008051751,3.2465615819614366,1.8853922892114046,4.109725484345372,0,
0:00:09:03.9117083,1.1541641619701346,3.2796769785060125,1.8866983180490684,4.115719628259274,0,
0:00:09:03.9450425,1.153020373602641,3.239453754249155,1.8850827679261777,4.107528638150225,0,
0:00:09:03.9783767,1.1629740557054722,3.2803714214434194,1.8877929664968216,4.116791628808109,0,
0:00:09:04.0117108,1.1520263670451765,3.257100774776198,1.8851507116229347,4.109453709558343,0,
0:00:09:04.0450450,1.1538509818218923,3.225932541761998,1.8867738110454655,4.107090778771124,0,
0:00:09:04.0783792,1.1496298580847135,3.221779500665742,1.8883742625690767,4.11070689329853,0,
0:00:09:04.1117134,1.150610248113994,3.2091025129260213,1.890752291955575,4.1060867219190476,0,
0:00:09:04.1450475,1.15317015541267,3.206869402303772,1.8863057544678055,4.098703506871444,0,
0:00:09:04.1783817,1.1544228760056392,3.194029016225838,1.884863838236627,4.09342654642331,0,
0:00:09:04.2117159,1.1520263670451765,3.1897534263759217,1.8847355001427526,4.09272446155682,0,
0:00:09:04.2450501,1.1533063206945144,3.178914669941101,1.8839126264820278,4.092346996574835,0,
0:00:09:04.2783843,1.1533471702790676,3.1750475759367185,1.8844788239550034,4.094868462654488,0,
0:00:09:04.3117184,1.1491941291828114,3.179663578991246,1.8839126264820278,4.105648862539946,0,
0:00:09:04.3450526,1.1514272398050607,3.1763956122269787,1.8869474449371777,4.119728306367943,0,
0:00:09:04.3783868,1.153687583483679,3.1829043126991445,1.8882232765762832,4.128062733170146,0,
0:00:09:04.4117210,1.155539431316764,3.2038056834622712,1.8869398956375383,4.143697332723916,0,
0:00:09:04.4450551,1.1566151370433353,3.215121018383547,1.8889404600420525,4.167855091570882,0,
0:00:09:04.4783893,1.1553215668658128,3.240352445109328,1.8885252485618702,4.180409576871663,0,
0:00:09:04.5117235,1.1556347470140549,3.2434570135353824,1.892133813789636,4.18490895945691,0,
0:00:09:04.5450577,1.1578814741644887,3.2546770327593673,1.8866077264533925,4.189083722157653,0,
0:00:09:04.5783918,1.1533744033354367,3.255398708753143,1.8891895869301618,4.186713242070794,0,
0:00:09:04.6117260,1.1567240692688108,3.262411220768133,1.8909787709447652,4.18237239477798,0,
0:00:09:04.6450602,1.1563564230078307,3.283516839454027,1.8865926278541132,4.179684844106255,0,
0:00:09:04.6783944,1.1599103368639714,3.2948594074316717,1.8916884051108949,4.174158756770012,0,
0:00:09:04.7117286,1.1579359402772267,3.3111720081966394,1.886086824778255,4.175751658993984,0,
0:00:09:04.7450627,1.1563564230078307,3.3048130895345023,1.8883969104679958,4.168028725462594,0,
0:00:09:04.7783969,1.1577861584671978,3.31855216647261,1.8870229379335748,4.167190753202591,0,
0:00:09:04.8117311,1.1576499931853532,3.33135170296599,1.884705302944194,4.166790640321687,0,
0:00:09:04.8450653,1.1575410609598775,3.336811930767954,1.8834974150018458,4.156334860320735,0,
0:00:09:04.8783994,1.1566423700997042,3.3281790518990144,1.8831048514205824,4.151307026760711,0,
0:00:09:04.9117336,1.1520263670451765,3.3218882158778,1.8810816391171492,4.147177559857807,0,
0:00:09:04.9450678,1.15353780167365,3.3264225197632205,1.879269807203627,4.1483627999012365,0,
0:00:09:04.9784020,1.1555666643731328,3.332291243410717,1.8854451343088823,4.1365481459651425,0,
0:00:09:05.0117361,1.1525301785880009,3.3344971209765983,1.8837389925903152,4.134796708448738,0,
0:00:09:05.0450703,1.1558253784086372,3.3301942980703125,1.8876872763018662,4.140775753763362,0,
0:00:09:05.0784045,1.1576636097135375,3.3204993300029857,1.89016344658368,4.148098574413848,0,
0:00:09:05.1117387,1.1572687303961888,3.308761882707992,1.8847355001427526,4.136668934759378,0,
0:00:09:05.1450729,1.1572959634525575,3.30746831253047,1.8848789368359067,4.127307803206178,0,
0:00:09:05.1784070,1.154232244611057,3.3029884747577865,1.8829085696299508,4.127141718614106,0,
0:00:09:05.2117412,1.1528297422080587,3.2954176850872337,1.8821762875649024,4.130946565632502,0,
0:00:09:05.2450754,1.1550083867175702,3.2816377585645733,1.8830218091245459,4.131490115206559,0,
0:00:09:05.2784096,1.1550083867175702,3.2767221918899874,1.8869021491393398,4.128259014960777,0,
0:00:09:05.3117437,1.1556755965986083,3.2803169553306812,1.881270371608141,4.11956222177587,0,
0:00:09:05.3450779,1.1536058843145722,3.27369932263304,1.8830369077238254,4.122196927350117,0,
0:00:09:05.3784121,1.1533607868072524,3.2714934450671596,1.8815647942940885,4.122551744433181,0,
0:00:09:05.4117463,1.15341525291999,3.270431355868773,1.885588571002036,4.117863629356942,0,
0:00:09:05.4450804,1.1555938974295015,3.2461394695877184,1.885075218626538,4.112111063031509,0,
0:00:09:05.4784146,1.155022003245755,3.2474602728216095,1.8815798928933678,4.1196301654726275,0,
0:00:09:05.5117488,1.1572959634525575,3.2475828215752696,1.882085695969226,4.110163343724473,0,
0:00:09:05.5450830,1.1826227058756298,3.260981485308766,1.8773900315933474,4.104675002886428,0,
0:00:09:05.5784171,1.172832422111012,3.2918093051183552,1.8813307660052585,4.111726048749886,0,
0:00:09:05.6117513,1.173200068371992,3.2671089229917674,1.8791641170086713,4.10743049725491,0,
0:00:09:05.6450855,1.184910282610617,3.2646034818058296,1.882629245543283,4.110148245125193,0,
0:00:09:05.6784197,1.1968792108847461,3.295158971051729,1.876046256257485,4.09693697075576,0,
0:00:09:05.7117539,1.1961847679473394,3.2864035434291297,1.8784695814418209,4.101308015247132,0,
0:00:09:05.7450880,1.184855816497879,3.274026119309467,1.8797454130809264,4.100334155593614,0,
0:00:09:05.7784222,1.1894445864960381,3.252280523798904,1.877835440272088,4.0974427738316175,0,
0:00:09:05.8117564,1.1872931750428952,3.25940196803937,1.8792849058029062,4.089568854307434,0,
0:00:09:05.8450905,1.182323142255572,3.2369755461195857,1.8788696943227237,4.088006149282021,0,
0:00:09:05.8784247,1.1694146735367157,3.217258813308505,1.8839201757816677,4.090301136372483,0,
0:00:09:05.9117589,1.1611630574569405,3.166292148314118,1.8854451343088823,4.092890546148892,0,
0:00:09:05.9450931,1.1769718466790842,3.1868258728162653,1.8780241727630802,4.089100797729775,0,
0:00:09:05.9784273,1.1755557277479016,3.1963165929608253,1.8811646814131857,4.088572346754997,0,
0:00:09:06.0117614,1.1749838335641547,3.1841161837075607,1.870459774524124,4.074696734017272,0,
0:00:09:06.0450956,1.1713346040107229,3.1639773385227628,1.8723697473329624,4.078214707649361,0,
0:00:09:06.0784298,1.171675017215334,3.157686502501548,1.878001524864161,4.069200843879587,0,
0:00:09:06.1117640,1.1752425475996593,3.1624250543097356,1.8753743685895536,4.083861583779839,0,
0:00:09:06.1450982,1.1815470001490584,3.1712485645732573,1.8752233825967601,4.087092684025621,0,
0:00:09:06.1784323,1.178033935877471,3.172024706679771,1.8787866520266874,4.076568960327911,0,
0:00:09:06.2117665,1.1766722830590262,3.1551946778437943,1.8779486797666831,4.074666536818714,0,
0:00:09:06.2451007,1.183085667833901,3.1622752724997065,1.8756838898747803,4.071548676067526,0,
0:00:09:06.2784349,1.1797496184287115,3.16883843908461,1.8793151030014648,4.0826310479385715,0,
0:00:09:06.3117691,1.180103648161507,3.153751325856242,1.8835880065975217,4.0864207963576895,0,
0:00:09:06.3451032,1.1857545073580529,3.172732766145362,1.8805909346405703,4.081596793887936,0,
0:00:09:06.3784374,1.1788509275685377,3.16182592706962,1.8849091340344653,4.078569524732426,0,
0:00:09:06.4117716,1.172859655167381,3.145159296571856,1.8846449085470767,4.080524793339102,0,
0:00:09:06.4451057,1.175936990537066,3.1653117582848385,1.8826367948429226,4.082721639534248,0,
0:00:09:06.4784399,1.159801404638496,3.1491080897453463,1.881360963203817,4.0791508208046805,0,
0:00:09:06.5117741,1.1587529319682934,3.1318695650638357,1.8876872763018662,4.084639161642726,0,
0:00:09:06.5451083,1.166350954695215,3.1427491710832087,1.8894991082153885,4.095495054524581,0,
0:00:09:06.5784425,1.1720971295890519,3.1563656992676563,1.8870908816303318,4.094792969658091,0,
0:00:09:06.6117766,1.1749838335641547,3.171234948045073,1.8930019832481986,4.099616972127844,0,
0:00:09:06.6451108,1.1791641077167803,3.1861041968224897,1.8899294182948503,4.1019421564168645,0,
0:00:09:06.6784450,1.1695236057621914,3.1604370411948066,1.891892236201166,4.095495054524581,0,
0:00:09:06.7117792,1.1819963455791453,3.1729914801808663,1.8907749398544937,4.0978579853118,0,
0:00:09:06.7451134,1.186190236259955,3.1991079812386367,1.8912807429303522,4.094498546972144,0,
0:00:09:06.7784475,1.186244702372693,3.2203906147909285,1.8933039552337856,4.09529122343431,0,
0:00:09:06.8117817,1.1798177010696336,3.2016815050654976,1.8933266031327045,4.095555448921698,0,
0:00:09:06.8451159,1.1740034435348747,3.1823596515717667,1.8913260387281905,4.099662267925683,0,
0:00:09:06.8784501,1.1831129008902699,3.185232739018685,1.8927151098618908,4.093101926538804,0,
0:00:09:06.9117842,1.1990170058097045,3.1940834823385758,1.8975164644327251,4.091365587621677,0,
0:00:09:06.9451184,1.1941150556633033,3.231365536507593,1.8967615344687576,4.102953762568582,0,
0:00:09:06.9784526,1.1761820880443863,3.2087893327777794,1.9001964658048103,4.097548464026573,0,
0:00:09:07.0117868,1.1700410338332004,3.178533407151937,1.8932209129377493,4.09925460574514,0,
0:00:09:07.0451210,1.173840045196661,3.184878709285889,1.8969502669597496,4.104591960590391,0,
0:00:09:07.0784551,1.1884369634103888,3.2133644862477535,1.8936587723168505,4.094370208878269,0,
0:00:09:07.1117893,1.2007326883609448,3.2614989133797754,1.8984374789887657,4.097903281109638,0,
0:00:09:07.1451235,1.1776935226728598,3.279935692541517,1.896142491898304,4.099096070452706,0,
0:00:09:07.1784577,1.1875791221347687,3.2954585346717873,1.8930170818474779,4.090761643650503,0,
0:00:09:07.2117918,1.1885867452204177,3.353492177793902,1.892707560562251,4.096144294293594,0,
0:00:09:07.2451260,1.1698776354949871,3.2897668258906876,1.894466547378296,4.092105418986366,0,
0:00:09:07.2784602,1.1938971912123524,3.297092518053921,1.8978335350175917,4.089085699130496,0,
0:00:09:07.3117944,1.1924402226966164,3.352661569574651,1.8938928006056805,4.088549698856078,0,
0:00:09:07.3451286,1.1992893363733936,3.3241485595564177,1.8979543238118264,4.089289530220767,0,
0:00:09:07.3784627,1.1949184308261858,3.3457035236723978,1.8894840096161092,4.085092119621106,0,
0:00:09:07.4117969,1.1583308195945756,3.2515588478051285,1.8899369675944897,4.085582824097686,0,
0:00:09:07.4451311,1.154205011554688,3.245703740685816,1.8904201227714292,4.085643218494803,0,
0:00:09:07.4784653,1.1570236328888686,3.2472696414270277,1.8918771376018868,4.082978315721998,0,
0:00:09:07.5117994,1.155879844521375,3.2340616090881134,1.8913184894285506,4.081083441512439,0,
0:00:09:07.5451336,1.1533607868072524,3.2332582339252314,1.8882157272766436,4.077784397569899,0,
0:00:09:07.5784678,1.1585350675173423,3.2294319895054016,1.8877325720997045,4.075217635692409,0,
0:00:09:07.6118020,1.1584806014046045,3.2329314372488045,1.8905560101649432,4.0696915483561655,0,
0:00:09:07.6451361,1.1582763534818377,3.2147397555943824,1.8873324592188012,4.0702728444284215,0,
0:00:09:07.6784703,1.15895717989106,3.208571468326828,1.8891895869301618,4.065010982579567,0,
0:00:09:07.7118045,1.1569010841352085,3.2064472899300545,1.8876268819047488,4.062972671676854,0,
0:00:09:07.7451387,1.1587801650246623,3.1923541832591513,1.8895896998110646,4.065569630752902,0,
0:00:09:07.7784728,1.162361311937172,3.1962621268480875,1.8899898126919674,4.070408731821935,0,
0:00:09:07.8118070,1.1618030342816097,3.188704953705719,1.8888649670456557,4.073118930392579,0,
0:00:09:07.8451412,1.1694282900649002,3.1887594198184566,1.8911977006343157,4.069525463764093,0,
0:00:09:07.8784754,1.1690197942193667,3.1982229069066475,1.8908126863526922,4.082887724126321,0,
0:00:09:07.9118095,1.1627970408390744,3.181175013619719,1.8897104886052996,4.079943497266847,0,
0:00:09:07.9451437,1.1649348357640326,3.180589502907788,1.8879816989878135,4.082102596963795,0,
0:00:09:07.9784779,1.1639272126783833,3.1828226135300377,1.8933417017319842,4.092603672762585,0,
0:00:09:08.0118121,1.1623749284653564,3.1816652086343598,1.892103616591077,4.100122775203703,0,
0:00:09:08.0451463,1.1646761217285282,3.1886777206493506,1.8929340395514416,4.105641313240306,0,
0:00:09:08.0784804,1.1646625052003436,3.198005042455697,1.8875136424101537,4.114640078410801,0,
0:00:09:08.1118146,1.1718656486099164,3.2640452041502668,1.885007274929781,4.120105771349927,0,
0:00:09:08.1451488,1.158643999742818,3.259987478751301,1.8867134166483477,4.11864120721983,0,
0:00:09:08.1784830,1.1602507500685828,3.240856256652153,1.8886233894571862,4.11839208033172,0,
0:00:09:08.2118172,1.1582491204254688,3.2372614932114585,1.8876117833054695,4.12308019540796,0,
0:00:09:08.2451513,1.1615851698306585,3.2438791259091,1.886962543536457,4.114217317630978,0,
0:00:09:08.2784855,1.1545045751747458,3.2385142138044283,1.8829614147274287,4.117682446165591,0,
0:00:09:08.3118197,1.152135299270652,3.211526254942853,1.8817082309872422,4.104478721095796,0,
0:00:09:08.3451538,1.1564381221769373,3.2034108041449225,1.8847883452402303,4.102553649687678,0,
0:00:09:08.3784880,1.1542594776674258,3.2161014084128277,1.885007274929781,4.107792863637614,0,
0:00:09:08.4118222,1.1596652393566516,3.2060115610281517,1.8898463759988138,4.111348583767902,0,
0:00:09:08.4451564,1.1522442314961274,3.2006330323952947,1.882863273832113,4.105052467868411,0,
0:00:09:08.4784905,1.1541641619701346,3.1974876143846873,1.8896953900060203,4.110699343998889,0,
0:00:09:08.5118247,1.1587665484964778,3.1879832777119432,1.8883214174715992,4.115696980360355,0,
0:00:09:08.5451589,1.1539462975191837,3.1791325343920525,1.8854451343088823,4.111680752952048,0,
0:00:09:08.5784931,1.1515497885587207,3.1788738203565483,1.888955558641332,4.103580354438675,0,
0:00:09:08.6118273,1.1547905222666193,3.1834081242419687,1.8843806830596876,4.111801541746282,0,
0:00:09:08.6451614,1.1531429223563012,3.179663578991246,1.879028229615157,4.107536187449865,0,
0:00:09:08.6784956,1.15353780167365,3.1761777477760273,1.881481751998052,4.107702272041938,0,
0:00:09:08.7118298,1.158317203066391,3.1808618334714773,1.8868870505400606,4.107287060561756,0,
0:00:09:08.7451640,1.1585759171018957,3.1754696883104363,1.8867738110454655,4.113885148446833,0,
0:00:09:08.7784981,1.1607681781395918,3.1779206633836368,1.8873702057169996,4.113998387941428,0,
0:00:09:08.8118323,1.156424505648753,3.184660844834938,1.8829236682292303,4.114851458800712,0,
0:00:09:08.8451665,1.1587529319682934,3.191074229609813,1.882855724532473,4.116799178107748,0,
0:00:09:08.8785007,1.158004022918149,3.197746328420192,1.8821158931677848,4.11419466973206,0,
0:00:09:08.9118348,1.1588210146092157,3.1995573266687236,1.8844788239550034,4.117765488461627,0,
0:00:09:08.9451690,1.1560160098032195,3.2157473786800317,1.8830218091245459,4.116595347017477,0,
0:00:09:08.9785032,1.1584942179327888,3.220989742031044,1.88315769651806,4.1132510072771,0,
0:00:09:09.0118374,1.1572414973398197,3.233339933094338,1.8825386539476068,4.115780022656391,0,
0:00:09:09.0451716,1.1588210146092157,3.2344973379900157,1.8821460903663434,4.121094729602724,0,
0:00:09:09.0785057,1.1594337583775158,3.2478143025544055,1.886962543536457,4.12308019540796,0,
0:00:09:09.1118399,1.1569283171915774,3.249584451218384,1.883044457023465,4.1202341094438015,0,
0:00:09:09.1451741,1.1538237487655234,3.2439880581345757,1.8842674435650926,4.117720192663789,0,
0:00:09:09.1785083,1.15846698487642,3.2542140708010963,1.8880269947856516,4.111522217659615,0,
0:00:09:09.2118425,1.15390544793463,3.256746745043403,1.8846373592474368,4.125503520592296,0,
0:00:09:09.2451766,1.1582763534818377,3.260464057237757,1.8881402342802467,4.1219855469602065,0,
0:00:09:09.2785108,1.155212634640337,3.2616486951898045,1.8888196712478178,4.124899576621122,0,
0:00:09:09.3118450,1.1591750443420112,3.2635686256638112,1.8856414160995139,4.119841545862538,0,
0:00:09:09.3451791,1.1554713486758417,3.2733044433156913,1.8846675564459954,4.124340928447785,0,
0:00:09:09.3785133,1.1567649188533642,3.2747341787750583,1.8857848527926677,4.126167858960587,0,
0:00:09:09.4118475,1.160441381463165,3.280194406577021,1.8876721777025867,4.1266510141375266,0,
0:00:09:09.4451817,1.1598150211666804,3.27431206640134,1.8816478365901248,4.125012816115716,0,
0:00:09:09.4785159,1.161299222738785,3.2764770943826678,1.8822819777598576,4.123865322570485,0,
0:00:09:09.5118500,1.157677226241722,3.2825228328965617,1.8858075006915866,4.12308019540796,0,
0:00:09:09.5451842,1.160809027724145,3.279704211562381,1.8850827679261777,4.129278170412134,0,
0:00:09:09.5785184,1.1602507500685828,3.2902978704898818,1.8840409645759022,4.126198056159145,0,
0:00:09:09.6118526,1.1582763534818377,3.2915233580264815,1.8892726292261983,4.135974399192527,0,
0:00:09:09.6451867,1.1585623005737111,3.293497754613227,1.8858301485905058,4.131565608202956,0,
0:00:09:09.6785209,1.1568330014942865,3.2992439295070635,1.8921489123889152,4.129587691697361,0,
0:00:09:09.7118551,1.1583035865382068,3.295553850369078,1.887045585832494,4.12610746456347,0,
0:00:09:09.7451893,1.1591886608701958,3.3185657830007944,1.8878609101935788,4.138624203366054,0,
0:00:09:09.7785235,1.1609179599496207,3.3228822224352643,1.8894840096161092,4.129957607379705,0,
0:00:09:09.8118576,1.1598422542230493,3.327498225489792,1.8882157272766436,4.131248537618089,0,
0:00:09:09.8451918,1.1559751602186663,3.334633286258443,1.8851809088214937,4.128085381069065,0,
0:00:09:09.8785260,1.1532382380535922,3.334279256525647,1.8878382622946597,4.134887300044413,0,
0:00:09:09.9118602,1.1561930246696173,3.321656734898664,1.8878382622946597,4.128968649126907,0,
0:00:09:09.9451944,1.1542867107237946,3.3126834428251133,1.8918318418040485,4.129391409906729,0,
0:00:09:09.9785285,1.1535241851454656,3.311757518908571,1.885520627305279,4.1290894379211425,0,
0:00:09:10.0118627,1.1537284330682325,3.3023621144613022,1.887407952215198,4.1338002008962995,0,
0:00:09:10.0451969,1.1515906381432741,3.2904748853562795,1.8891895869301618,4.132479073459357,0,
0:00:09:10.0785311,1.151862968706963,3.291074012596395,1.886456740460599,4.122566843032462,0,
0:00:09:10.1118652,1.1515361720305362,3.2808207668735063,1.880643779738048,4.124174843855712,0,
0:00:09:10.1451994,1.15858953363008,3.277212386904628,1.8852035567204124,4.118052361847934,0,
0:00:09:10.1785336,1.1586712327991868,3.2927352290348972,1.8912203485332348,4.133249102022604,0,
0:00:09:10.2118678,1.1531293058281165,3.28738393345841,1.8911977006343157,4.130795579639709,0,
0:00:09:10.2452020,1.1556619800704238,3.284687860877889,1.8878911073921374,4.128100479668345,0,
0:00:09:10.2785361,1.1580312559745176,3.2707581525451994,1.8876797270022265,4.1291120858200605,0,
0:00:09:10.3118703,1.1528842083207966,3.268361643584737,1.8869549942368176,4.126530225343291,0,
0:00:09:10.3452045,1.1512910745232163,3.266577878392574,1.8900124605908866,4.129534846599883,0,
0:00:09:10.3785386,1.1562611073105395,3.2588300738556235,1.8916053628148584,4.126001774368514,0,
0:00:09:10.4118728,1.1561385585568795,3.26408605373482,1.8913486866271092,4.1310900023256565,0,
0:00:09:10.4452070,1.154205011554688,3.2616759282461727,1.8883742625690767,4.127194563711583,0,
0:00:09:10.4785412,1.1506374811703628,3.2714117458980527,1.8899747140926881,4.133392538715757,0,
0:00:09:10.5118754,1.1523395471934186,3.2747341787750583,1.891175052735397,4.130108593372499,0,
0:00:09:10.5452095,1.1565062048178596,3.266877442012632,1.889136741832684,4.12845529675141,0,
0:00:09:10.5785437,1.1571325651143443,3.2681437791337857,1.8911675034357571,4.135166624131082,0,
0:00:09:10.6118779,1.1532790876381456,3.2661149164343026,1.8891971362298015,4.124846731523644,0,
0:00:09:10.6452121,1.1548994544920947,3.267980380795572,1.8886686852550243,4.123827576072287,0,
0:00:09:10.6785462,1.156247490782355,3.2672178552172433,1.8922319546849515,4.1258205911771615,0,
0:00:09:10.7118804,1.1548313718511727,3.255439558337696,1.8879816989878135,4.122657434628137,0,
0:00:09:10.7452146,1.158371669179129,3.250605690832217,1.8851507116229347,4.117840981458024,0,
0:00:09:10.7785488,1.1531429223563012,3.2538191914837467,1.8894009673200727,4.121623180577502,0,
0:00:09:10.8118829,1.1572823469243732,3.2501971949866837,1.8894613617171903,4.124325829848506,0,
0:00:09:10.8452171,1.1572278808116354,3.2644945495803532,1.884003218077704,4.1230273503104815,0,
0:00:09:10.8785513,1.1570236328888686,3.280984165211719,1.8868191068433033,4.124808985025446,0,
0:00:09:10.9118855,1.1551037024148616,3.316278206265807,1.892941588851081,4.129119635119701,0,
0:00:09:10.9452197,1.1536467338991256,3.3414823999352192,1.8852488525182507,4.127881549978794,0,
0:00:09:10.9785538,1.1542186280828723,3.3573320387419163,1.8852337539189712,4.128779916635915,0,
0:00:09:11.0118880,1.1557981453522683,3.3660466167799625,1.8844033309586068,4.117335178382166,0,
0:00:09:11.0452222,1.1527071934543989,3.362982897938462,1.8869549942368176,4.119871743061097,0,
0:00:09:11.0785564,1.1564653552333062,3.380085257338128,1.8858678950887042,4.116904868302703,0,
0:00:09:11.1118906,1.1557164461831617,3.373304226302273,1.8824027665540926,4.111793992446643,0,
0:00:09:11.1452247,1.154967537133017,3.368742689360483,1.8852488525182507,4.104931679074177,0,
0:00:09:11.1785589,1.1558253784086372,3.361267215387221,1.8847807959405904,4.104524016893634,0,
0:00:09:11.2118931,1.15341525291999,3.3591975031031853,1.889023502338089,4.117523910873158,0,
0:00:09:11.2452273,1.1559615436904815,3.3568826933118294,1.8820932452688657,4.111514668359975,0,
0:00:09:11.2785614,1.1542458611392414,3.3511229018898083,1.885309246915368,4.107913652431849,0,
0:00:09:11.3118956,1.155212634640337,3.3415096329915883,1.8846373592474368,4.10299905836642,0,
0:00:09:11.3452298,1.155117318943046,3.346670297173494,1.88339927410653,4.108245821615995,0,
0:00:09:11.3785640,1.1575274444316932,3.3377242381563117,1.8876797270022265,4.1050675664676906,0,
0:00:09:11.4118981,1.1571734146988975,3.336144720886916,1.88222913266238,4.098265647492342,0,
0:00:09:11.4452323,1.1526799603980298,3.3365123671478965,1.8833011332112142,4.102500804590201,0,
0:00:09:11.4785665,1.1576499931853532,3.3355864432313536,1.8805833853409304,4.099382943839014,0,
0:00:09:11.5119007,1.15390544793463,3.334592436673889,1.883097302120943,4.099322549441897,0,
0:00:09:11.5452348,1.1540688462728435,3.3310657558741172,1.8881402342802467,4.106819003984096,0,
0:00:09:11.5785690,1.1580448725027022,3.3208533597357817,1.8843202886625705,4.105044918568772,0,
0:00:09:11.6119032,1.1611494409287562,3.3120434660004436,1.886622825052672,4.109974611233481,0,
0:00:09:11.6452374,1.1563155734232773,3.3063926068038985,1.884886486135546,4.107143623868602,0,
0:00:09:11.6785715,1.1565879039869662,3.299992838557208,1.884818542438789,4.107128525269323,0,
0:00:09:11.7119057,1.1589299468346912,3.2937156190641783,1.890329531175753,4.115908360750266,0,
0:00:09:11.7452399,1.159011646003798,3.2918501547029084,1.8857924020923074,4.109257427767711,0,
0:00:09:11.7785741,1.1562883403669084,3.2835440725103955,1.8896198970096234,4.119305545588121,0,
0:00:09:11.8119082,1.1599375699203403,3.286975437612876,1.8885176992622306,4.1146098812122425,0,
